user_id,user_full_name,user_email,user_city,user_signup_date,user_is_subscriber,user_subscription_start_date,total_orders,delivered_orders,cancelled_orders,refunded_orders,total_food_revenue,total_revenue,avg_order_value,first_order_date,last_order_date,customer_lifetime_days,avg_delivery_minutes,late_delivery_count,user_segment
USR-0022,Dorotea Boada Carranza,nilo.arrieta@example.com,Madrid,2025-01-08,t,2025-01-08,7,6,1,1,325.60,327.09,46.73,2025-02-22,2025-11-23,274,78.3,6,power_user
USR-1174,María Fernanda Vilaplana Camps,ana sofía.esteve@example.com,Barcelona,2025-08-17,t,2025-08-17,3,3,0,0,125.79,125.79,41.93,2025-08-28,2025-12-15,109,68.0,2,regular
USR-1216,Candelaria Valls,luisina.mariño@example.com,Valencia,2024-01-20,f,,3,3,0,0,44.06,56.03,18.68,2025-04-16,2025-10-22,189,64.0,3,regular
USR-0254,Hipólito Guzman,josé mari.barba@example.com,Valencia,2025-12-09,t,2025-12-09,4,4,0,0,180.97,180.97,45.24,2025-12-09,2025-12-23,14,43.5,1,regular
USR-1267,Aurora Saura López,mercedes.orozco@example.com,Madrid,2025-05-19,f,,7,6,1,1,307.82,335.75,47.96,2025-05-29,2025-11-09,164,69.8,4,power_user
USR-0723,Goyo García Trillo,emigdio.noriega@example.com,Valencia,2024-11-22,t,2024-11-22,4,4,0,0,161.90,163.39,40.85,2025-01-08,2025-10-02,267,53.0,3,regular
USR-1294,María Del Carmen Soraya Álvarez Coloma,renata.nicolás@example.com,Madrid,2024-09-26,f,,3,2,1,1,136.42,148.39,49.46,2025-04-15,2025-08-21,128,62.5,2,regular
USR-0107,Pilar Terrón Mesa,gisela.bautista@example.com,Barcelona,2024-04-12,t,2024-04-12,4,4,0,0,180.16,180.16,45.04,2024-06-03,2025-10-03,487,54.3,1,regular
USR-0247,Leoncio de Blanca,amanda.arias@example.com,Valencia,2025-12-19,f,,1,0,1,1,57.50,61.49,61.49,2025-12-24,2025-12-24,0,,0,one_time
USR-1505,Nieves Ballesteros Rosales,arcelia.domingo@example.com,Valencia,2025-04-13,f,,4,4,0,0,152.35,168.31,42.08,2025-04-19,2025-12-16,241,69.0,3,regular
USR-1101,Rufina Larrea Rincón,marcial.carro@example.com,Madrid,2024-12-25,f,,4,4,0,0,134.23,150.19,37.55,2025-01-02,2025-12-12,344,68.5,3,regular
USR-0966,Micaela Velázquez Cisneros,santiago.blázquez@example.com,Valencia,2025-02-06,f,,2,2,0,0,58.90,66.88,33.44,2025-06-17,2025-12-29,195,88.0,2,regular
USR-0833,Ale Gisbert-Quirós,concha.macías@example.com,Barcelona,2025-03-05,f,,6,6,0,0,223.10,247.04,41.17,2025-03-15,2025-11-25,255,55.5,4,power_user
USR-1389,Andrés Briones Amaya,gertrudis.ríos@example.com,Madrid,2025-04-19,f,,3,3,0,0,121.65,133.62,44.54,2025-05-04,2025-12-26,236,41.7,2,regular
USR-1355,Marcio Serna,araceli.sánchez@example.com,Barcelona,2025-10-29,f,,4,4,0,0,180.84,196.80,49.20,2025-11-05,2025-12-31,56,55.3,3,regular
USR-1121,Jose Ramón Castillo Amigó,feliciano.porras@example.com,Valencia,2025-10-17,f,,2,1,1,1,96.72,104.70,52.35,2025-10-18,2025-12-10,53,34.0,0,regular
USR-0202,Alfonso Sandoval Pomares,vera.vives@example.com,Madrid,2025-09-09,f,,2,2,0,0,88.61,96.59,48.30,2025-10-12,2025-12-10,59,51.0,1,regular
USR-0042,Merche Burgos Sierra,perla.andreu@example.com,Madrid,2025-01-29,f,,3,2,1,1,135.89,147.86,49.29,2025-03-07,2025-10-12,219,47.0,1,regular
USR-0684,Abel Cantero-Mariscal,hortensia.tolosa@example.com,Valencia,2024-02-01,f,,2,2,0,0,51.54,59.52,29.76,2025-08-25,2025-10-29,65,48.5,2,regular
USR-0417,Andrés Bustamante Barón,soledad.muñoz@example.com,Madrid,2025-02-21,f,,3,3,0,0,123.85,135.82,45.27,2025-07-04,2025-12-13,162,42.3,1,regular
USR-1517,Amado Romeu Barral,bibiana.yuste@example.com,Valencia,2024-05-21,f,,4,3,1,1,183.62,199.58,49.90,2025-02-10,2025-11-06,269,58.7,3,regular
USR-0795,Isaac del Vera,lorenza.naranjo@example.com,Valencia,2025-02-19,f,,3,3,0,0,120.61,132.58,44.19,2025-09-17,2025-12-04,78,48.0,2,regular
USR-0038,Lourdes Perales Galindo,isidro.gallo@example.com,Barcelona,2025-01-05,t,2025-01-05,5,5,0,0,179.11,179.11,35.82,2025-02-19,2025-12-22,306,61.0,2,regular
USR-1198,Sosimo Juárez-Pacheco,ramona.solé@example.com,Valencia,2025-01-16,f,,5,5,0,0,193.32,213.27,42.65,2025-01-30,2025-11-12,286,69.4,4,regular
USR-0082,Gaspar Casado Gonzalez,chuy.nebot@example.com,Valencia,2025-03-29,f,,4,3,1,1,148.12,164.08,41.02,2025-04-03,2025-09-22,172,47.7,1,regular
USR-1054,Máximo Espinosa,ana sofía.alemán@example.com,Valencia,2025-06-10,f,,5,4,1,1,209.90,229.85,45.97,2025-06-27,2025-10-08,103,59.5,4,regular
USR-0861,Carina Jódar Vega,maría del carmen.ballesteros@example.com,Valencia,2024-07-11,f,,4,4,0,0,141.14,157.10,39.28,2024-07-31,2025-09-07,403,44.0,3,regular
USR-0589,Carlota Vizcaíno,clementina.cañete@example.com,Barcelona,2024-03-22,t,2024-03-22,1,1,0,0,25.37,25.37,25.37,2025-05-24,2025-05-24,0,36.0,0,one_time
USR-1032,Teo Porcel Prieto,santiago.julián@example.com,Madrid,2025-05-18,f,,2,2,0,0,68.20,76.18,38.09,2025-06-24,2025-12-25,184,46.5,0,regular
USR-0302,Flor Miralles Cáceres,cruz.portero@example.com,Barcelona,2024-09-13,t,2024-09-13,3,2,1,1,103.41,103.41,34.47,2025-04-27,2025-09-22,148,55.5,2,regular
USR-1548,Amarilis Campo Gallego,cosme.acuña@example.com,Barcelona,2025-07-13,f,,4,4,0,0,110.16,126.12,31.53,2025-08-03,2025-12-21,140,68.8,3,regular
USR-0495,Desiderio Céspedes Cortes,miguel.peral@example.com,Madrid,2024-02-26,t,2024-02-26,6,6,0,0,272.23,272.23,45.37,2024-03-09,2025-11-13,614,67.0,4,power_user
USR-1405,Manolo Fabra-Bayona,césar.madrigal@example.com,Barcelona,2025-05-03,f,,2,2,0,0,88.26,96.24,48.12,2025-08-20,2025-10-29,70,62.5,1,regular
USR-0747,Flavia Barón,íñigo.marín@example.com,Madrid,2024-09-09,f,,3,3,0,0,101.08,113.05,37.68,2025-01-05,2025-12-05,334,56.3,2,regular
USR-0697,Ani Cáceres,cristóbal.sánchez@example.com,Barcelona,2025-09-22,f,,3,3,0,0,123.65,135.62,45.21,2025-09-24,2025-11-21,58,43.7,2,regular
USR-0032,Severino Cañas Cuenca,carmina.nicolás@example.com,Madrid,2025-08-03,f,,5,5,0,0,206.64,226.59,45.32,2025-08-24,2025-12-27,125,62.2,3,regular
USR-1147,Domingo Villaverde Cornejo,nieves.agustí@example.com,Barcelona,2025-01-27,f,,3,3,0,0,103.27,115.24,38.41,2025-02-17,2025-11-05,261,59.3,0,regular
USR-0128,Édgar Real-Garay,petrona.amor@example.com,Barcelona,2025-01-01,t,2025-01-01,6,5,1,1,210.10,211.59,35.27,2025-01-04,2025-12-18,348,77.8,4,power_user
USR-0257,Zoraida Ribera Durán,celestino.báez@example.com,Valencia,2025-07-17,f,,2,1,1,1,33.04,41.02,20.51,2025-08-07,2025-12-03,118,67.0,1,regular
USR-0800,Juan Cortina Alvarado,valeria.jiménez@example.com,Valencia,2025-01-17,f,,2,2,0,0,77.33,85.31,42.66,2025-03-19,2025-07-12,115,81.0,2,regular
USR-1459,Viviana Reyes Murillo,odalys.calvet@example.com,Barcelona,2024-03-01,f,,4,4,0,0,185.34,201.30,50.33,2024-05-02,2025-11-26,573,60.5,4,regular
USR-1323,Ana Sofía Fonseca,faustino.amigó@example.com,Barcelona,2025-09-15,f,,4,4,0,0,115.72,131.68,32.92,2025-10-22,2025-12-18,57,71.3,4,regular
USR-0982,Porfirio Sanz Ballester,abigaíl.estévez@example.com,Valencia,2025-11-11,f,,3,3,0,0,85.19,97.16,32.39,2025-11-27,2025-12-29,32,57.0,3,regular
USR-0470,Belen Viña,yéssica.somoza@example.com,Barcelona,2025-05-08,t,2025-05-08,7,6,1,1,327.25,327.25,46.75,2025-06-09,2025-11-04,148,59.0,5,power_user
USR-0376,Jenny Palma Sarmiento,gabino.estevez@example.com,Madrid,2024-07-22,f,,1,1,0,0,32.46,36.45,36.45,2025-05-16,2025-05-16,0,102.0,1,one_time
USR-1182,Eutropio Moles Guitart,lorenza.sebastián@example.com,Valencia,2024-05-19,f,,1,1,0,0,43.06,47.05,47.05,2025-09-24,2025-09-24,0,72.0,1,one_time
USR-0904,Gervasio Bravo Echeverría,cruz.águila@example.com,Barcelona,2024-09-30,f,,2,2,0,0,109.00,116.98,58.49,2024-11-18,2025-11-27,374,46.5,1,regular
USR-0959,Angelina Aguilar Gaya,rafael.ferrández@example.com,Madrid,2024-12-03,f,,4,4,0,0,154.27,170.23,42.56,2025-01-12,2025-07-08,177,51.3,2,regular
USR-1476,Marc Farré Valenciano,isabela.villa@example.com,Madrid,2024-06-09,f,,3,3,0,0,178.67,190.64,63.55,2024-07-23,2025-04-22,273,56.3,2,regular
USR-1137,Odalys Aparicio-Sabater,gustavo.roman@example.com,Madrid,2024-01-31,f,,3,3,0,0,167.54,179.51,59.84,2025-07-21,2025-10-03,74,69.7,3,regular
USR-0023,Lola Román Borrego,nicodemo.benito@example.com,Valencia,2024-08-02,f,,4,3,1,1,147.19,163.15,40.79,2024-11-12,2025-08-02,263,60.3,2,regular
USR-1519,Nerea Primitiva Noguera Calvo,leandra.bermejo@example.com,Valencia,2025-07-14,f,,3,3,0,0,118.54,130.51,43.50,2025-09-27,2025-12-16,80,71.0,3,regular
USR-0519,Jose Ramón Peralta Torrent,ruperta.mas@example.com,Valencia,2024-03-18,t,2024-03-18,4,4,0,0,107.71,109.20,27.30,2024-07-26,2025-10-02,433,64.0,3,regular
USR-0820,Prudencia Vargas,juan antonio.marti@example.com,Valencia,2024-07-03,f,,4,4,0,0,179.86,195.82,48.96,2024-12-17,2025-09-02,259,61.8,3,regular
USR-0323,Xavier Águila-Rincón,julie.garrido@example.com,Valencia,2025-09-15,f,,1,1,0,0,36.19,40.18,40.18,2025-12-28,2025-12-28,0,95.0,1,one_time
USR-1165,Ezequiel Jose Ignacio Arnau Antón,hilario.moll@example.com,Barcelona,2025-10-13,f,,6,6,0,0,202.16,226.10,37.68,2025-10-14,2025-12-26,73,58.2,6,power_user
USR-1125,Paca Escolano Pablo,chus.llobet@example.com,Valencia,2025-08-23,f,,6,6,0,0,261.13,285.07,47.51,2025-08-25,2025-12-21,118,60.7,2,power_user
USR-1432,Rosa Grau-Paredes,segismundo.villalba@example.com,Barcelona,2024-05-20,f,,4,3,1,1,210.16,226.12,56.53,2024-10-26,2025-10-21,360,79.7,3,regular
USR-0076,Elena García-Lledó,gregorio.rosselló@example.com,Valencia,2024-02-25,f,,4,4,0,0,130.80,146.76,36.69,2024-10-26,2025-11-03,373,63.0,3,regular
USR-0741,Luisa Ribas,leonor.galán@example.com,Valencia,2024-07-31,f,,1,1,0,0,55.90,59.89,59.89,2025-12-21,2025-12-21,0,62.0,0,one_time
USR-1271,Jose Carlos Cerdá Soto,silvio.pombo@example.com,Madrid,2024-02-04,f,,4,3,1,1,154.41,170.37,42.59,2024-02-10,2025-05-11,456,71.7,3,regular
USR-0790,Amado Valverde Guardia,jose angel.pera@example.com,Madrid,2025-04-02,f,,2,1,1,1,117.25,125.23,62.62,2025-06-20,2025-07-27,37,34.0,1,regular
USR-0219,Régulo Duque Martí,piedad.ramírez@example.com,Barcelona,2025-09-28,t,2025-09-28,5,5,0,0,217.07,217.07,43.41,2025-10-04,2025-12-31,88,47.0,2,regular
USR-1398,Lucía Plaza Marín,maura.quintero@example.com,Madrid,2024-07-03,f,,4,4,0,0,178.36,194.32,48.58,2024-08-02,2025-02-11,193,58.0,4,regular
USR-0598,Judith Barrera Salazar,candelas.chamorro@example.com,Valencia,2025-09-21,f,,5,5,0,0,214.08,234.03,46.81,2025-09-29,2025-11-26,58,49.8,2,regular
USR-0977,Mauricio Mendez Torralba,anita.vergara@example.com,Valencia,2025-06-02,f,,3,2,1,1,100.98,112.95,37.65,2025-08-30,2025-11-20,82,68.0,2,regular
USR-1056,Isidoro Castellanos Saavedra,herminio.reguera@example.com,Valencia,2024-03-01,f,,3,3,0,0,105.59,117.56,39.19,2024-09-02,2025-09-22,385,55.3,1,regular
USR-0915,Raúl del Lastra,plinio.tovar@example.com,Valencia,2024-08-23,t,2024-08-23,3,3,0,0,112.59,112.59,37.53,2025-08-04,2025-11-30,118,59.3,1,regular
USR-0730,Manu Prats Mosquera,amor.aparicio@example.com,Valencia,2025-04-30,f,,1,1,0,0,20.76,24.75,24.75,2025-06-01,2025-06-01,0,46.0,1,one_time
USR-0852,Renata Moliner Boada,adora.abella@example.com,Barcelona,2024-11-03,f,,4,4,0,0,170.96,186.92,46.73,2024-11-28,2025-12-29,396,50.8,3,regular
USR-0746,Saturnino Pedrosa Calderón,mateo.mata@example.com,Barcelona,2024-09-27,f,,3,3,0,0,155.44,167.41,55.80,2024-10-18,2025-12-09,417,62.3,2,regular
USR-0880,Georgina Núñez Girón,germán.crespo@example.com,Barcelona,2024-08-23,f,,2,1,1,1,48.32,56.30,28.15,2024-08-25,2025-11-27,459,104.0,1,regular
USR-0745,Juana Araujo-Peñas,micaela.mariscal@example.com,Valencia,2025-11-28,f,,4,3,1,1,148.15,164.11,41.03,2025-11-30,2025-12-31,31,64.7,3,regular
USR-1220,Candelas del Berrocal,ceferino.quintero@example.com,Barcelona,2024-01-27,f,,1,1,0,0,10.61,14.60,14.60,2025-08-27,2025-08-27,0,96.0,1,one_time
USR-1236,Samuel Olivé Pelayo,gervasio.calatayud@example.com,Barcelona,2024-02-08,t,2024-02-08,5,4,1,1,132.91,134.40,26.88,2024-05-26,2025-09-27,489,69.0,4,regular
USR-0905,Norberto Ciriaco Sancho Borrell,germán.vallejo@example.com,Madrid,2025-01-17,f,,2,2,0,0,43.54,51.52,25.76,2025-04-18,2025-10-10,175,57.0,2,regular
USR-1041,Anselmo Echeverría Tomé,ruperta.luque@example.com,Madrid,2025-03-27,f,,3,2,1,1,127.85,139.82,46.61,2025-03-27,2025-11-18,236,38.5,1,regular
USR-0750,Blas Rios Gonzalo,ceferino.ochoa@example.com,Madrid,2025-12-22,f,,3,3,0,0,138.36,150.33,50.11,2025-12-27,2025-12-31,4,69.3,2,regular
USR-0969,Abigaíl Perea Esteve,josé.seguí@example.com,Madrid,2024-01-28,f,,5,5,0,0,115.80,135.75,27.15,2024-09-06,2025-11-07,427,47.0,2,regular
USR-0564,Bárbara Gallo Guerra,marisol.belmonte@example.com,Madrid,2025-03-24,t,2025-03-24,2,1,1,1,50.46,51.95,25.98,2025-03-29,2025-09-16,171,44.0,1,regular
USR-1181,Bibiana de Cortina,amparo.castejón@example.com,Barcelona,2024-08-27,t,2024-08-27,2,2,0,0,97.17,97.17,48.59,2024-09-03,2025-11-03,426,51.5,1,regular
USR-1144,Saturnina Hernando,eufemia.ripoll@example.com,Valencia,2024-04-28,t,2024-04-28,6,5,1,1,225.65,227.14,37.86,2024-06-24,2025-08-15,417,59.0,1,power_user
USR-1246,Marcio Ruben Barreda Bueno,daniela.talavera@example.com,Barcelona,2024-11-05,f,,3,3,0,0,157.08,169.05,56.35,2024-12-11,2025-06-11,182,40.0,2,regular
USR-0165,Iris Daniela Manrique Verdú,belen.vega@example.com,Barcelona,2025-03-28,f,,5,5,0,0,254.14,274.09,54.82,2025-04-21,2025-11-08,201,60.0,4,regular
USR-1396,Vilma Company Heredia,héctor.crespi@example.com,Valencia,2024-12-16,f,,3,3,0,0,109.37,121.34,40.45,2025-05-10,2025-11-07,181,59.7,1,regular
USR-0471,Edelmira Carlota Morell Amo,concepción.pedrosa@example.com,Madrid,2024-12-24,f,,4,4,0,0,142.16,158.12,39.53,2025-05-10,2025-12-09,213,63.5,4,regular
USR-1357,Porfirio Iborra-Nicolau,moisés.fábregas@example.com,Barcelona,2025-10-24,t,2025-10-24,2,2,0,0,101.54,101.54,50.77,2025-10-31,2025-11-03,3,67.0,2,regular
USR-1344,Yago Sanmartín Mínguez,heliodoro.nebot@example.com,Madrid,2025-12-22,t,2025-12-22,5,4,1,1,168.98,168.98,33.80,2025-12-24,2025-12-30,6,62.5,0,regular
USR-0457,Angélica Manso Macías,isidro.higueras@example.com,Valencia,2024-11-16,f,,1,1,0,0,25.01,29.00,29.00,2025-09-11,2025-09-11,0,68.0,1,one_time
USR-0516,Jose Antonio del Catalá,fidel.ribas@example.com,Barcelona,2024-05-31,t,2024-05-31,7,7,0,0,268.49,271.47,38.78,2024-09-18,2025-12-26,464,67.6,6,power_user
USR-0813,Ale Méndez Villanueva,lupe.tormo@example.com,Madrid,2025-07-31,t,2025-07-31,1,1,0,0,53.68,53.68,53.68,2025-12-21,2025-12-21,0,42.0,0,one_time
USR-0263,Benito Carreño Cervera,rubén.carbajo@example.com,Barcelona,2025-06-21,f,,5,5,0,0,210.16,230.11,46.02,2025-07-21,2025-11-24,126,67.0,3,regular
USR-1021,Luciana Doménech Borja,lupe.aragonés@example.com,Barcelona,2024-07-06,f,,2,2,0,0,78.24,86.22,43.11,2025-01-29,2025-12-05,310,34.5,1,regular
USR-0354,Teresita Manjón,santiago.prat@example.com,Madrid,2025-10-27,t,2025-10-27,4,4,0,0,183.01,183.01,45.75,2025-10-29,2025-12-19,51,72.3,4,regular
USR-0434,Edgardo Fabio Blanca Alemany,esther.reyes@example.com,Barcelona,2024-05-14,t,2024-05-14,9,9,0,0,291.12,292.61,32.51,2024-09-22,2025-11-12,416,59.4,7,power_user
USR-0285,Odalys Durán,vicenta.mínguez@example.com,Barcelona,2024-03-24,t,2024-03-24,2,2,0,0,80.95,82.44,41.22,2024-05-16,2024-10-09,146,62.0,1,regular
USR-1231,Fabricio Lucena Iglesias,emilia.vicente@example.com,Valencia,2025-12-15,f,,3,3,0,0,106.62,118.59,39.53,2025-12-26,2025-12-31,5,64.7,2,regular
USR-1268,Nuria Frías Higueras,heliodoro.carrillo@example.com,Madrid,2025-07-13,f,,2,2,0,0,73.90,81.88,40.94,2025-10-16,2025-11-26,41,72.5,2,regular
USR-0134,Gerónimo Huertas,galo.mayoral@example.com,Madrid,2024-12-06,f,,2,2,0,0,55.72,63.70,31.85,2025-04-08,2025-05-22,44,37.0,1,regular
USR-1093,Herberto del Exposito,benigna.jover@example.com,Barcelona,2025-10-18,f,,6,6,0,0,235.19,259.13,43.19,2025-11-08,2025-12-31,53,50.3,5,power_user
USR-0695,Florentino Gimeno-Gracia,paulino.marín@example.com,Barcelona,2025-04-05,t,2025-04-05,4,3,1,1,159.98,161.47,40.37,2025-05-28,2025-12-30,216,81.3,2,regular
USR-0339,Nando Cisneros,dani.barco@example.com,Valencia,2024-12-06,f,,2,2,0,0,32.86,40.84,20.42,2025-05-13,2025-05-30,17,44.5,2,regular
USR-0270,Tito del Gual,ernesto.agudo@example.com,Madrid,2024-10-18,f,,3,2,1,1,118.90,130.87,43.62,2024-11-09,2025-12-26,412,58.5,1,regular
USR-0396,Marianela del Casanova,chus.novoa@example.com,Barcelona,2024-04-27,f,,3,2,1,1,70.39,82.36,27.45,2024-06-18,2024-12-21,186,83.0,2,regular
USR-1156,Gil Muñoz Collado,jose antonio.amorós@example.com,Madrid,2024-10-16,f,,3,2,1,1,137.99,149.96,49.99,2025-01-21,2025-08-23,214,61.5,1,regular
USR-0720,Sandalio de León,fito.vicens@example.com,Madrid,2024-05-20,f,,6,6,0,0,271.68,295.62,49.27,2024-07-13,2025-11-09,484,59.0,5,power_user
USR-0556,Griselda Portero Puerta,salvador.ribera@example.com,Madrid,2024-07-03,f,,3,2,1,1,142.28,154.25,51.42,2025-01-24,2025-12-13,323,55.0,1,regular
USR-0637,Soledad Alegre Valderrama,sergio.núñez@example.com,Barcelona,2025-03-24,t,2025-03-24,4,3,1,1,164.63,164.63,41.16,2025-05-30,2025-12-24,208,73.7,3,regular
USR-0968,Mar Castells,carlito.martorell@example.com,Valencia,2024-07-03,f,,5,5,0,0,145.16,165.11,33.02,2024-12-22,2025-10-14,296,42.8,4,regular
USR-1494,Mireia Mayoral Fiol,lupe.salamanca@example.com,Barcelona,2024-04-09,f,,3,3,0,0,172.96,184.93,61.64,2024-08-25,2025-09-06,377,54.3,3,regular
USR-0437,Édgar Cárdenas Crespi,visitación.perera@example.com,Valencia,2025-03-07,f,,2,2,0,0,105.58,113.56,56.78,2025-05-10,2025-12-23,227,71.5,1,regular
USR-1036,Ámbar del Tolosa,rosalina.blanes@example.com,Madrid,2025-07-04,f,,3,3,0,0,84.65,96.62,32.21,2025-09-12,2025-12-20,99,36.3,2,regular
USR-0386,Luisina Belda,encarna.roig@example.com,Barcelona,2025-11-06,f,,4,4,0,0,181.76,197.72,49.43,2025-11-25,2025-12-30,35,52.0,2,regular
USR-0152,Juan Pablo Bermúdez Patiño,otilia.hernando@example.com,Valencia,2025-12-04,f,,5,4,1,1,198.60,218.55,43.71,2025-12-07,2025-12-22,15,66.3,3,regular
USR-1158,Edmundo Gámez Cerdá,julio césar.cabrera@example.com,Madrid,2024-01-09,f,,5,3,2,2,161.71,181.66,36.33,2024-03-02,2025-07-25,510,76.7,2,regular
USR-0512,Judith Anaya,crescencia.atienza@example.com,Barcelona,2024-12-13,t,2024-12-13,1,1,0,0,26.41,26.41,26.41,2025-01-21,2025-01-21,0,65.0,1,one_time
USR-0703,Lorena Rojas Blanco,rufina.casares@example.com,Barcelona,2025-06-01,f,,6,5,1,1,278.26,302.20,50.37,2025-06-14,2025-09-24,102,45.2,4,power_user
USR-0929,Pablo Manso Menéndez,jennifer.chaparro@example.com,Valencia,2024-03-18,f,,3,1,2,2,135.76,147.73,49.24,2024-08-14,2025-09-02,384,30.0,1,regular
USR-0224,Chus Fabiana Cortes Juárez,irene.coll@example.com,Barcelona,2024-11-14,t,2024-11-14,5,5,0,0,257.23,258.72,51.74,2024-12-04,2025-12-09,370,58.0,3,regular
USR-0967,Azucena Balaguer,lidia.portillo@example.com,Valencia,2024-07-23,f,,5,5,0,0,292.89,312.84,62.57,2024-11-04,2025-10-19,349,52.6,4,regular
USR-0839,Pepe Manso-Velázquez,yésica.bayo@example.com,Madrid,2024-02-27,t,2024-02-27,1,0,1,1,60.67,60.67,60.67,2024-05-17,2024-05-17,0,,0,one_time
USR-1291,Blas Pérez Perelló,ale.rozas@example.com,Valencia,2024-09-28,t,2024-09-28,5,4,1,1,166.85,168.34,33.67,2024-09-30,2025-10-22,387,60.0,3,regular
USR-0579,Guadalupe del Vall,amarilis.cañas@example.com,Barcelona,2025-03-23,t,2025-03-23,1,1,0,0,8.66,10.15,10.15,2025-09-11,2025-09-11,0,40.0,0,one_time
USR-1273,Joan Parejo Gisbert,cebrián.bernad@example.com,Madrid,2024-12-16,t,2024-12-16,2,2,0,0,77.03,78.52,39.26,2024-12-23,2025-05-05,133,57.5,1,regular
USR-1217,Graciana Redondo Pinto,leandro.bravo@example.com,Madrid,2025-01-02,f,,1,1,0,0,25.55,29.54,29.54,2025-02-03,2025-02-03,0,45.0,0,one_time
USR-0050,Reynaldo Malo Sola,tristán.cervantes@example.com,Valencia,2024-11-01,f,,4,4,0,0,173.48,189.44,47.36,2024-12-17,2025-06-29,194,59.5,3,regular
USR-0118,Albert Jimenez,ismael.feijoo@example.com,Barcelona,2025-06-01,f,,1,0,1,1,54.19,58.18,58.18,2025-12-30,2025-12-30,0,,0,one_time
USR-0304,Marisela Lara,lisandro.garcés@example.com,Valencia,2025-08-24,f,,5,5,0,0,263.05,283.00,56.60,2025-10-03,2025-12-19,77,63.8,4,regular
USR-0537,Edelmira Heras Rocha,rolando.alvarez@example.com,Madrid,2024-02-10,t,2024-02-10,3,2,1,1,126.59,126.59,42.20,2024-10-30,2025-06-27,240,58.5,1,regular
USR-0644,Eulalia Acero Garrido,florentino.gallego@example.com,Barcelona,2024-11-17,f,,6,5,1,1,214.93,238.87,39.81,2024-12-27,2025-10-11,288,56.0,3,power_user
USR-0617,Benigno Pombo Serrano,felicia.carlos@example.com,Valencia,2025-04-29,f,,2,2,0,0,75.37,83.35,41.68,2025-07-13,2025-09-18,67,47.0,0,regular
USR-1176,David Roda Pina,maite.menéndez@example.com,Madrid,2025-08-29,f,,2,2,0,0,98.24,106.22,53.11,2025-08-29,2025-11-13,76,62.0,2,regular
USR-0360,Eliana Portillo,juana.sans@example.com,Valencia,2024-04-10,f,,2,2,0,0,90.74,98.72,49.36,2024-11-19,2025-04-16,148,73.0,1,regular
USR-0476,Godofredo Montero Gárate,juan pablo.llano@example.com,Barcelona,2025-12-11,f,,4,4,0,0,155.14,171.10,42.78,2025-12-13,2025-12-28,15,71.5,3,regular
USR-0620,Leocadia Jove-Vidal,alma.teruel@example.com,Madrid,2025-01-11,f,,3,3,0,0,117.69,129.66,43.22,2025-04-28,2025-10-29,184,44.3,3,regular
USR-0859,Evita Menendez,benjamín.marti@example.com,Valencia,2024-02-22,f,,5,4,1,1,120.94,140.89,28.18,2024-02-26,2025-12-27,670,62.0,2,regular
USR-0735,Goyo Buenaventura Rozas Alcántara,camila.velasco@example.com,Valencia,2024-09-05,t,2024-09-05,3,3,0,0,96.11,97.60,32.53,2025-05-17,2025-11-22,189,57.3,1,regular
USR-1320,Basilio Simó Solsona,cirino.baquero@example.com,Valencia,2024-04-13,f,,4,4,0,0,147.02,162.98,40.75,2024-11-14,2025-10-21,341,60.0,3,regular
USR-0807,Cecilia Leal Iñiguez,santiago.garcía@example.com,Valencia,2025-06-01,t,2025-06-01,1,1,0,0,16.35,16.35,16.35,2025-07-31,2025-07-31,0,55.0,0,one_time
USR-1049,Antonio Pablo Bas,amalia.casas@example.com,Barcelona,2025-09-22,t,2025-09-22,2,2,0,0,74.70,74.70,37.35,2025-10-25,2025-11-14,20,60.0,2,regular
USR-0383,Manolo Verdú Cifuentes,lola.grande@example.com,Madrid,2024-08-23,f,,4,3,1,1,208.65,224.61,56.15,2025-02-01,2025-12-07,309,50.3,3,regular
USR-1107,Virginia Arnal Abril,reinaldo.cárdenas@example.com,Madrid,2025-06-05,t,2025-06-05,3,3,0,0,97.53,99.02,33.01,2025-09-07,2025-11-23,77,53.3,3,regular
USR-0918,Tamara Gonzalo Gutiérrez,gema.prado@example.com,Barcelona,2025-07-10,f,,3,3,0,0,133.93,145.90,48.63,2025-09-28,2025-11-17,50,70.0,3,regular
USR-0468,Albina Nogués,ruy.raya@example.com,Valencia,2024-11-15,f,,3,3,0,0,154.00,165.97,55.32,2025-03-04,2025-09-28,208,49.3,2,regular
USR-0783,Josep Jurado Paniagua,rosalina.campos@example.com,Barcelona,2024-10-29,f,,4,2,2,2,197.62,213.58,53.40,2024-12-20,2025-03-20,90,53.0,1,regular
USR-0142,Rogelio Cabello Rico,marianela.falcó@example.com,Valencia,2024-10-12,f,,2,2,0,0,58.53,66.51,33.26,2025-09-09,2025-11-06,58,58.5,1,regular
USR-0941,Matilde Juárez Goñi,ale.bermúdez@example.com,Barcelona,2024-04-14,t,2024-04-14,2,2,0,0,50.33,51.82,25.91,2025-04-06,2025-11-25,233,66.0,0,regular
USR-1068,Juan Bautista Tovar-Carrera,rosendo.lumbreras@example.com,Madrid,2025-10-12,f,,3,3,0,0,94.63,106.60,35.53,2025-10-24,2025-12-29,66,46.0,3,regular
