order_id,user_id,restaurant_id,payment_id,delivery_id,order_datetime,order_date,order_year,order_month,order_status,refund_reason,user_full_name,user_email,user_city,user_signup_date,user_is_subscriber,user_subscription_start_date,restaurant_name,cuisine_type,restaurant_city,restaurant_tier,restaurant_avg_rating,restaurant_commission_rate,payment_method,payment_status,currency,food_amount,delivery_fee,total_amount,courier_id,distance_km,estimated_delivery_minutes,pickup_time,delivered_time,delivery_status,actual_delivery_minutes,restaurant_commission_amount,restaurant_payout_amount,is_delivered_order,is_cancelled_order,is_refunded_payment,is_late_delivery,has_subscription_before_signup,has_delivered_before_pickup,has_invalid_delivery_duration,has_unusual_delivery_duration,has_data_quality_issue
ORD-002905,USR-0640,RES-0021,PAY-002905,DEL-002905,2025-10-03 15:25:00,2025-10-03,2025,10,delivered,,Paola Aramburu Jódar,adoración.rovira@example.com,Valencia,2024-02-03,f,,"Zaragoza, Niño and Cervantes",japanese,Valencia,medium,4.60,0.20,google_pay,paid,EUR,30.11,3.99,34.10,CUR-0246,1.20,26,2025-10-03 15:34:00,2025-10-03 16:01:00,delivered,27,6.02,24.09,t,f,f,t,f,f,f,f,f
ORD-002906,USR-0237,RES-0057,PAY-002906,DEL-002906,2025-09-28 09:41:00,2025-09-28,2025,9,delivered,,Delia Juan Valcárcel,chus.azcona@example.com,Madrid,2025-04-01,f,,Estrada-Coll,japanese,Madrid,medium,4.30,0.20,google_pay,paid,EUR,46.42,3.99,50.41,CUR-0076,5.30,41,2025-09-28 09:52:00,2025-09-28 10:36:00,delivered,44,9.28,37.14,t,f,f,t,f,f,f,f,f
ORD-002907,USR-0194,RES-0055,PAY-002907,DEL-002907,2025-12-27 09:47:00,2025-12-27,2025,12,delivered,,Saturnina Barrio Quintanilla,juanita.burgos@example.com,Madrid,2025-12-24,t,2025-12-24,"Esteban, Sevilla and Borrás",japanese,Madrid,small_local,4.10,0.15,google_pay,paid,EUR,27.56,0.00,27.56,CUR-0098,3.90,42,2025-12-27 09:56:00,2025-12-27 10:34:00,delivered,38,4.13,23.43,t,f,f,f,f,f,f,f,f
ORD-002908,USR-0853,RES-0063,PAY-002908,DEL-002908,2025-12-05 15:45:00,2025-12-05,2025,12,delivered,,René Planas Bermejo,bautista.echevarría@example.com,Valencia,2025-04-19,f,,Arce PLC,mediterranean,Valencia,small_local,4.30,0.15,google_pay,paid,EUR,36.56,3.99,40.55,CUR-0029,2.80,42,2025-12-05 15:55:00,2025-12-05 16:35:00,delivered,40,5.48,31.08,t,f,f,f,f,f,f,f,f
ORD-002909,USR-0092,RES-0075,PAY-002909,DEL-002909,2025-12-01 20:03:00,2025-12-01,2025,12,delivered,,Violeta Torrens Castellanos,maría.reig@example.com,Valencia,2024-02-29,f,,Lladó Group,mexican,Valencia,medium,3.80,0.20,google_pay,paid,EUR,25.38,3.99,29.37,CUR-0129,1.90,34,2025-12-01 20:13:00,2025-12-01 20:51:00,delivered,38,5.08,20.30,t,f,f,t,f,f,f,f,f
ORD-002910,USR-0783,RES-0072,PAY-002910,DEL-002910,2025-03-20 11:16:00,2025-03-20,2025,3,delivered,,Josep Jurado Paniagua,rosalina.campos@example.com,Barcelona,2024-10-29,f,,Manzanares Ltd,mexican,Barcelona,small_local,4.00,0.15,google_pay,paid,EUR,38.75,3.99,42.74,CUR-0091,4.60,46,2025-03-20 11:36:00,2025-03-20 12:26:00,delivered,50,5.81,32.94,t,f,f,t,f,f,f,f,f
ORD-002911,USR-0979,RES-0059,PAY-002911,DEL-002911,2025-12-30 22:16:00,2025-12-30,2025,12,delivered,,Azahar Santos Pinilla,gonzalo.marti@example.com,Valencia,2025-12-19,f,,"Asenjo, Valero and Plana",valencian,Valencia,small_local,4.60,0.15,apple_pay,paid,EUR,66.00,3.99,69.99,CUR-0145,8.90,70,2025-12-30 22:24:00,2025-12-30 23:39:00,delivered,75,9.90,56.10,t,f,f,t,f,f,f,f,f
ORD-002912,USR-1096,RES-0040,PAY-002912,DEL-002912,2025-04-20 23:42:00,2025-04-20,2025,4,delivered,,Jose Ignacio Juárez Castejón,amparo.teruel@example.com,Valencia,2024-12-25,f,,"Agustín, Pablo and Díez",asian fusion,Valencia,medium,3.90,0.20,card,paid,EUR,67.78,3.99,71.77,CUR-0087,6.30,56,2025-04-21 00:00:00,2025-04-21 01:30:00,delivered,90,13.56,54.22,t,f,f,t,f,f,f,f,f
ORD-002913,USR-1573,RES-0010,PAY-002913,DEL-002913,2025-07-01 09:03:00,2025-07-01,2025,7,cancelled,damaged_food,Flor Romeu Fuentes,anita.sales@example.com,Valencia,2024-10-16,t,2024-10-16,Verdugo PLC,italian,Valencia,small_local,3.90,0.15,card,refunded,EUR,21.62,0.00,21.62,CUR-0229,7.50,61,,,cancelled,,3.24,18.38,f,t,t,f,f,f,f,f,f
ORD-002914,USR-0471,RES-0057,PAY-002914,DEL-002914,2025-12-09 11:48:00,2025-12-09,2025,12,delivered,,Edelmira Carlota Morell Amo,concepción.pedrosa@example.com,Madrid,2024-12-24,f,,Estrada-Coll,japanese,Madrid,medium,4.30,0.20,apple_pay,paid,EUR,32.37,3.99,36.36,CUR-0065,3.00,44,2025-12-09 12:00:00,2025-12-09 12:51:00,delivered,51,6.47,25.90,t,f,f,t,f,f,f,f,f
ORD-002915,USR-0435,RES-0009,PAY-002915,DEL-002915,2025-12-01 22:27:00,2025-12-01,2025,12,delivered,,Benito de Campo,flor.torres@example.com,Barcelona,2025-08-25,f,,Ros-Coronado,spanish,Barcelona,medium,3.90,0.20,paypal,paid,EUR,64.39,3.99,68.38,CUR-0048,4.50,50,2025-12-01 22:39:00,2025-12-01 23:29:00,delivered,50,12.88,51.51,t,f,f,f,f,f,f,f,f
ORD-002916,USR-0277,RES-0038,PAY-002916,DEL-002916,2025-06-20 22:11:00,2025-06-20,2025,6,delivered,,Emelina Escalona-Gutierrez,mohamed.bermudez@example.com,Madrid,2024-09-11,t,2024-09-11,Gras and Sons,japanese,Madrid,medium,4.00,0.20,paypal,paid,EUR,18.29,0.00,18.29,CUR-0037,4.40,55,2025-06-20 22:29:00,2025-06-20 23:29:00,delivered,60,3.66,14.63,t,f,f,t,f,f,f,f,f
ORD-002917,USR-0763,RES-0009,PAY-002917,DEL-002917,2025-10-31 15:01:00,2025-10-31,2025,10,delivered,,Maristela de Nuñez,cruz.vaquero@example.com,Barcelona,2025-10-15,t,2025-10-15,Ros-Coronado,spanish,Barcelona,medium,3.90,0.20,google_pay,paid,EUR,18.01,0.00,18.01,CUR-0023,5.90,62,2025-10-31 15:20:00,2025-10-31 16:21:00,delivered,61,3.60,14.41,t,f,f,f,f,f,f,f,f
ORD-002918,USR-0997,RES-0060,PAY-002918,DEL-002918,2025-04-16 21:22:00,2025-04-16,2025,4,delivered,,Aitor de Garcia,rita.sales@example.com,Madrid,2025-03-24,f,,"Lorenzo, Ocaña and Pelayo",valencian,Madrid,small_local,4.50,0.15,apple_pay,paid,EUR,69.61,3.99,73.60,CUR-0153,6.40,59,2025-04-16 21:37:00,2025-04-16 22:35:00,delivered,58,10.44,59.17,t,f,f,f,f,f,f,f,f
ORD-002919,USR-1160,RES-0027,PAY-002919,DEL-002919,2025-12-30 14:04:00,2025-12-30,2025,12,delivered,,Tecla Amada Bayón Campo,eulalia.isern@example.com,Madrid,2025-09-29,t,2025-09-29,"Manrique, Carnero and Fonseca",mexican,Madrid,small_local,4.00,0.15,paypal,paid,EUR,54.06,0.00,54.06,CUR-0050,5.10,53,2025-12-30 14:15:00,2025-12-30 15:15:00,delivered,60,8.11,45.95,t,f,f,t,f,f,f,f,f
ORD-002920,USR-1095,RES-0015,PAY-002920,DEL-002920,2025-10-20 18:59:00,2025-10-20,2025,10,delivered,,Narciso Tejedor Pintor,leyre.llobet@example.com,Madrid,2025-09-16,f,,Tomé PLC,spanish,Madrid,medium,4.90,0.20,apple_pay,paid,EUR,51.51,3.99,55.50,CUR-0210,4.50,58,2025-10-20 19:09:00,2025-10-20 20:04:00,delivered,55,10.30,41.21,t,f,f,f,f,f,f,f,f
ORD-002921,USR-1354,RES-0041,PAY-002921,DEL-002921,2025-11-28 14:09:00,2025-11-28,2025,11,delivered,,Rodrigo Hermenegildo Arévalo Valero,salomón.rocamora@example.com,Madrid,2024-08-18,f,,Barroso LLC,spanish,Madrid,medium,4.80,0.20,apple_pay,paid,EUR,52.73,3.99,56.72,CUR-0080,4.80,50,2025-11-28 14:21:00,2025-11-28 15:07:00,delivered,46,10.55,42.18,t,f,f,f,f,f,f,f,f
ORD-002922,USR-0328,RES-0031,PAY-002922,DEL-002922,2025-12-06 10:59:00,2025-12-06,2025,12,delivered,,Filomena Castellanos Torrens,dorotea.gisbert@example.com,Madrid,2024-10-25,f,,Guitart-Torrijos,mexican,Madrid,small_local,4.90,0.15,paypal,paid,EUR,50.85,3.99,54.84,CUR-0091,4.40,41,2025-12-06 11:13:00,2025-12-06 11:52:00,delivered,39,7.63,43.22,t,f,f,f,f,f,f,f,f
ORD-002923,USR-0733,RES-0034,PAY-002923,DEL-002923,2025-07-09 16:44:00,2025-07-09,2025,7,delivered,,Rafaela del Ródenas,tere.miguel@example.com,Valencia,2025-06-20,f,,Delgado PLC,mexican,Valencia,medium,4.20,0.20,google_pay,paid,EUR,15.44,3.99,19.43,CUR-0037,2.20,31,2025-07-09 16:58:00,2025-07-09 17:45:00,delivered,47,3.09,12.35,t,f,f,t,f,f,f,f,f
ORD-002924,USR-1261,RES-0003,PAY-002924,DEL-002924,2025-12-29 10:33:00,2025-12-29,2025,12,delivered,,Lucho de Menendez,jessica.iriarte@example.com,Valencia,2025-12-26,f,,Sobrino Group,japanese,Valencia,small_local,4.40,0.15,card,paid,EUR,13.90,3.99,17.89,CUR-0221,7.90,70,2025-12-29 10:44:00,2025-12-29 11:50:00,delivered,66,2.09,11.82,t,f,f,f,f,f,f,f,f
ORD-002925,USR-1363,RES-0030,PAY-002925,DEL-002925,2025-12-07 16:19:00,2025-12-07,2025,12,delivered,,Javier Cabo Artigas,aura.carmona@example.com,Barcelona,2025-09-30,f,,Lloret-Leiva,valencian,Barcelona,small_local,4.10,0.15,paypal,paid,EUR,25.61,3.99,29.60,CUR-0239,6.70,53,2025-12-07 16:36:00,2025-12-07 17:28:00,delivered,52,3.84,21.77,t,f,f,f,f,f,f,f,f
ORD-002926,USR-1519,RES-0059,PAY-002926,DEL-002926,2025-12-16 23:19:00,2025-12-16,2025,12,delivered,,Nerea Primitiva Noguera Calvo,leandra.bermejo@example.com,Valencia,2025-07-14,f,,"Asenjo, Valero and Plana",valencian,Valencia,small_local,4.60,0.15,card,paid,EUR,27.55,3.99,31.54,CUR-0232,1.70,38,2025-12-16 23:32:00,2025-12-17 00:32:00,delivered,60,4.13,23.42,t,f,f,t,f,f,f,f,f
ORD-002927,USR-0306,RES-0076,PAY-002927,DEL-002927,2025-11-15 13:56:00,2025-11-15,2025,11,cancelled,customer_complaint,Atilio Marco Izquierdo,isidro.ferrández@example.com,Madrid,2025-04-26,f,,Diego Group,valencian,Madrid,medium,4.90,0.20,apple_pay,refunded,EUR,59.87,3.99,63.86,CUR-0166,5.40,45,,,cancelled,,11.97,47.90,f,t,t,f,f,f,f,f,f
ORD-002928,USR-0425,RES-0023,PAY-002928,DEL-002928,2025-12-06 12:06:00,2025-12-06,2025,12,delivered,,Clemente Alfaro Santos,eli.bustamante@example.com,Barcelona,2025-10-16,f,,Aragonés Inc,spanish,Barcelona,small_local,4.50,0.15,card,paid,EUR,60.25,3.99,64.24,CUR-0101,8.40,68,2025-12-06 12:16:00,2025-12-06 13:21:00,delivered,65,9.04,51.21,t,f,f,f,f,f,f,f,f
ORD-002929,USR-1072,RES-0067,PAY-002929,DEL-002929,2025-04-14 18:54:00,2025-04-14,2025,4,delivered,,Lázaro de Puig,benigno.batlle@example.com,Barcelona,2024-12-11,f,,Canet-Mate,mediterranean,Barcelona,small_local,4.00,0.15,paypal,paid,EUR,55.39,3.99,59.38,CUR-0126,2.20,37,2025-04-14 19:04:00,2025-04-14 19:39:00,delivered,35,8.31,47.08,t,f,f,f,f,f,f,f,f
ORD-002930,USR-0384,RES-0007,PAY-002930,DEL-002930,2025-07-10 15:40:00,2025-07-10,2025,7,delivered,,Ruperto Barrera Ortiz,itziar.amores@example.com,Valencia,2024-08-12,f,,Bayona Group,asian fusion,Valencia,medium,4.80,0.20,card,paid,EUR,34.19,3.99,38.18,CUR-0116,5.30,47,2025-07-10 15:50:00,2025-07-10 16:34:00,delivered,44,6.84,27.35,t,f,f,f,f,f,f,f,f
ORD-002931,USR-0720,RES-0012,PAY-002931,DEL-002931,2024-07-13 22:49:00,2024-07-13,2024,7,delivered,,Sandalio de León,fito.vicens@example.com,Madrid,2024-05-20,f,,Linares LLC,asian fusion,Madrid,medium,3.80,0.20,google_pay,paid,EUR,55.34,3.99,59.33,CUR-0110,2.70,35,2024-07-13 23:04:00,2024-07-13 23:45:00,delivered,41,11.07,44.27,t,f,f,t,f,f,f,f,f
ORD-002932,USR-1171,RES-0006,PAY-002932,DEL-002932,2025-09-06 09:40:00,2025-09-06,2025,9,delivered,,Édgar Benavente Expósito,victor manuel.borrás@example.com,Valencia,2024-02-14,f,,"Olivera, Romero and Guzmán",japanese,Valencia,small_local,4.90,0.15,apple_pay,paid,EUR,44.04,3.99,48.03,CUR-0032,4.50,55,2025-09-06 09:56:00,2025-09-06 10:59:00,delivered,63,6.61,37.43,t,f,f,t,f,f,f,f,f
ORD-002933,USR-1226,RES-0014,PAY-002933,DEL-002933,2025-11-25 09:37:00,2025-11-25,2025,11,delivered,,Leire Arjona Cueto,fernando.antón@example.com,Valencia,2025-06-30,f,,"Carbó, Porta and Jover",japanese,Valencia,medium,4.50,0.20,card,paid,EUR,44.91,3.99,48.90,CUR-0193,5.70,59,,,delivered,61,8.98,35.93,t,f,f,t,f,f,f,f,f
ORD-002934,USR-0827,RES-0084,PAY-002934,DEL-002934,2025-11-09 20:14:00,2025-11-09,2025,11,delivered,,Carmelita Peral Durán,hector.montenegro@example.com,Barcelona,2024-08-16,f,,"Burgos, Ortuño and Cobos",spanish,Barcelona,small_local,4.40,0.15,paypal,paid,EUR,41.29,3.99,45.28,CUR-0202,3.10,39,2025-11-09 20:26:00,2025-11-09 21:03:00,delivered,37,6.19,35.10,t,f,f,f,f,f,f,f,f
ORD-002935,USR-0498,RES-0070,PAY-002935,DEL-002935,2025-10-04 18:56:00,2025-10-04,2025,10,delivered,,Asunción Almagro Garay,benita.lluch@example.com,Barcelona,2025-05-24,f,,Carrera Ltd,asian fusion,Barcelona,medium,4.50,0.20,apple_pay,paid,EUR,37.84,3.99,41.83,CUR-0213,1.20,38,2025-10-04 19:11:00,2025-10-04 20:26:00,delivered,75,7.57,30.27,t,f,f,t,f,f,f,f,f
ORD-002936,USR-1023,RES-0011,PAY-002936,DEL-002936,2025-05-15 10:11:00,2025-05-15,2025,5,delivered,,Chema Gargallo Llamas,maristela.pazos@example.com,Madrid,2024-05-21,f,,"Tomé, Rios and Múñiz",italian,Madrid,premium,4.30,0.25,google_pay,paid,EUR,20.68,3.99,24.67,CUR-0233,7.00,62,2025-05-15 10:30:00,2025-05-15 11:27:00,delivered,57,5.17,15.51,t,f,f,f,f,f,f,f,f
ORD-002937,USR-0724,RES-0085,PAY-002937,DEL-002937,2025-10-16 23:10:00,2025-10-16,2025,10,cancelled,damaged_food,Ismael Castellanos Talavera,fernanda.busquets@example.com,Valencia,2024-11-02,f,,Aguirre-Fernández,spanish,Valencia,medium,4.40,0.20,card,refunded,EUR,43.75,3.99,47.74,CUR-0230,6.70,57,,,cancelled,,8.75,35.00,f,t,t,f,f,f,f,f,f
ORD-002938,USR-1146,RES-0015,PAY-002938,DEL-002938,2024-10-18 17:18:00,2024-10-18,2024,10,delivered,,Catalina Suarez Cabello,jesusa.pavón@example.com,Madrid,2024-09-07,t,2024-09-07,Tomé PLC,spanish,Madrid,medium,4.90,0.20,google_pay,paid,EUR,10.25,1.49,11.74,CUR-0231,4.50,45,2024-10-18 17:29:00,2024-10-18 18:27:00,delivered,58,2.05,8.20,t,f,f,t,f,f,f,f,f
ORD-002939,USR-0492,RES-0078,PAY-002939,DEL-002939,2025-12-17 19:08:00,2025-12-17,2025,12,delivered,,Lucía de Velázquez,efraín.cáceres@example.com,Madrid,2025-11-25,f,,Torrens PLC,japanese,Madrid,small_local,4.50,0.15,paypal,paid,EUR,69.41,3.99,73.40,CUR-0063,6.90,63,2025-12-17 19:23:00,2025-12-17 20:26:00,delivered,63,10.41,59.00,t,f,f,f,f,f,f,f,f
ORD-002940,USR-1013,RES-0026,PAY-002940,DEL-002940,2025-06-24 22:29:00,2025-06-24,2025,6,delivered,,Marianela Amor Julián Expósito,graciano.marí@example.com,Valencia,2025-05-16,f,,Paniagua-Pinedo,japanese,Valencia,premium,4.00,0.25,card,paid,EUR,55.47,3.99,59.46,CUR-0168,3.20,41,2025-06-24 22:40:00,2025-06-24 23:34:00,delivered,54,13.87,41.60,t,f,f,t,f,f,f,f,f
ORD-002941,USR-1342,RES-0084,PAY-002941,DEL-002941,2025-01-18 22:03:00,2025-01-18,2025,1,delivered,,Petrona Pía Lumbreras Herrera,cruz.roma@example.com,Barcelona,2024-07-24,f,,"Burgos, Ortuño and Cobos",spanish,Barcelona,small_local,4.40,0.15,card,paid,EUR,9.06,3.99,13.05,CUR-0210,3.40,35,2025-01-18 22:17:00,2025-01-18 22:55:00,delivered,38,1.36,7.70,t,f,f,t,f,f,f,f,f
ORD-002942,USR-0778,RES-0068,PAY-002942,DEL-002942,2025-08-22 10:21:00,2025-08-22,2025,8,delivered,,Tadeo Redondo Calderon,gema.guijarro@example.com,Barcelona,2025-07-10,f,,Pera-Baquero,japanese,Barcelona,medium,4.60,0.20,card,paid,EUR,38.87,3.99,42.86,CUR-0153,0.60,28,2025-08-22 10:29:00,2025-08-22 11:05:00,delivered,36,7.77,31.10,t,f,f,t,f,f,f,f,f
ORD-002943,USR-0967,RES-0043,PAY-002943,DEL-002943,2025-01-30 17:26:00,2025-01-30,2025,1,delivered,,Azucena Balaguer,lidia.portillo@example.com,Valencia,2024-07-23,f,,Soler-Álamo,spanish,Valencia,premium,3.90,0.25,apple_pay,paid,EUR,68.05,3.99,72.04,CUR-0227,2.50,40,2025-01-30 17:35:00,2025-01-30 18:22:00,delivered,47,17.01,51.04,t,f,f,t,f,f,f,f,f
ORD-002944,USR-0044,RES-0084,PAY-002944,DEL-002944,2025-02-01 11:05:00,2025-02-01,2025,2,delivered,,Jovita Lorenzo Sanz,che.casals@example.com,Barcelona,2024-01-12,f,,"Burgos, Ortuño and Cobos",spanish,Barcelona,small_local,4.40,0.15,paypal,paid,EUR,11.65,3.99,15.64,CUR-0067,6.50,59,2025-02-01 11:14:00,2025-02-01 12:11:00,delivered,57,1.75,9.90,t,f,f,f,f,f,f,f,f
ORD-002945,USR-0672,RES-0007,PAY-002945,DEL-002945,2025-10-31 18:24:00,2025-10-31,2025,10,delivered,,Eloy Vilaplana Torre,aristides.abellán@example.com,Valencia,2024-08-18,f,,Bayona Group,asian fusion,Valencia,medium,4.80,0.20,apple_pay,paid,EUR,69.93,3.99,73.92,CUR-0110,7.80,65,2025-10-31 18:32:00,2025-10-31 19:44:00,delivered,72,13.99,55.94,t,f,f,t,f,f,f,f,f
ORD-002946,USR-1190,RES-0023,PAY-002946,DEL-002946,2025-03-24 20:09:00,2025-03-24,2025,3,delivered,,Maribel Morillo Tapia,cayetana.corominas@example.com,Barcelona,2024-05-31,t,2024-05-31,Aragonés Inc,spanish,Barcelona,small_local,4.50,0.15,apple_pay,paid,EUR,63.98,0.00,63.98,CUR-0075,0.60,32,2025-03-24 20:28:00,2025-03-24 20:55:00,delivered,27,9.60,54.38,t,f,f,f,f,f,f,f,f
ORD-002947,USR-0680,RES-0071,PAY-002947,DEL-002947,2024-02-12 19:59:00,2024-02-12,2024,2,delivered,,Berta Tejera Bru,lorena.vilaplana@example.com,Barcelona,2024-02-12,f,,Agustí Ltd,asian fusion,Barcelona,medium,4.10,0.20,google_pay,paid,EUR,14.96,3.99,18.95,CUR-0221,4.10,43,2024-02-12 20:09:00,2024-02-12 20:51:00,delivered,42,2.99,11.97,t,f,f,f,f,f,f,f,f
ORD-002948,USR-0682,RES-0079,PAY-002948,DEL-002948,2025-09-30 14:37:00,2025-09-30,2025,9,delivered,,Régulo de Tamayo,marcelino.conde@example.com,Barcelona,2025-08-13,f,,"Jáuregui, Yuste and Oller",japanese,Barcelona,medium,4.50,0.20,card,paid,EUR,68.58,3.99,72.57,CUR-0179,9.10,60,2025-09-30 14:46:00,2025-09-30 15:49:00,delivered,63,13.72,54.86,t,f,f,t,f,f,f,f,f
ORD-002949,USR-0631,RES-0055,PAY-002949,DEL-002949,2025-04-26 21:05:00,2025-04-26,2025,4,cancelled,customer_complaint,Gustavo Vives Llopis,eustaquio.costa@example.com,Madrid,2024-12-27,f,,"Esteban, Sevilla and Borrás",japanese,Madrid,small_local,4.10,0.15,apple_pay,refunded,EUR,15.80,3.99,19.79,CUR-0242,1.80,38,,,cancelled,,2.37,13.43,f,t,t,f,f,f,f,f,f
ORD-002950,USR-0377,RES-0007,PAY-002950,DEL-002950,2024-09-13 23:11:00,2024-09-13,2024,9,delivered,,Noelia Barragán Alegria,juan pablo.miralles@example.com,Valencia,2024-04-19,t,2024-04-19,Bayona Group,asian fusion,Valencia,medium,4.80,0.20,paypal,paid,EUR,18.87,0.00,18.87,CUR-0075,7.60,60,2024-09-13 23:21:00,2024-09-14 00:47:00,delivered,86,3.77,15.10,t,f,f,t,f,f,f,f,f
ORD-002951,USR-0115,RES-0052,PAY-002951,DEL-002951,2025-09-13 11:50:00,2025-09-13,2025,9,delivered,,Ruth Elena Alcaraz Rovira,bernardino.gil@example.com,Madrid,2025-07-20,t,2025-07-20,Jiménez LLC,mediterranean,Madrid,medium,4.00,0.20,card,paid,EUR,50.68,0.00,50.68,CUR-0005,0.80,33,2025-09-13 12:07:00,2025-09-13 12:45:00,delivered,38,10.14,40.54,t,f,f,t,f,f,f,f,f
ORD-002952,USR-0896,RES-0047,PAY-002952,DEL-002952,2025-07-06 23:59:00,2025-07-06,2025,7,delivered,,Melisa Alcaraz Arenas,gilberto.montero@example.com,Barcelona,2025-06-28,f,,Rojas-Navarrete,valencian,Barcelona,medium,4.20,0.20,apple_pay,paid,EUR,49.25,3.99,53.24,CUR-0223,4.10,37,2025-07-07 00:14:00,2025-07-07 00:48:00,delivered,34,9.85,39.40,t,f,f,f,f,f,f,f,f
ORD-002953,USR-0009,RES-0024,PAY-002953,DEL-002953,2025-07-09 10:22:00,2025-07-09,2025,7,delivered,,Berta Reina Bello,josep.sosa@example.com,Barcelona,2025-05-23,f,,"Elías, Benitez and Pardo",mexican,Barcelona,small_local,4.20,0.15,card,paid,EUR,44.31,3.99,48.30,CUR-0108,9.10,73,2025-07-09 10:30:00,2025-07-09 11:41:00,delivered,71,6.65,37.66,t,f,f,f,f,f,f,f,f
ORD-002954,USR-0879,RES-0017,PAY-002954,DEL-002954,2025-11-04 20:28:00,2025-11-04,2025,11,delivered,,Luciana Roldan Benitez,asunción.alegre@example.com,Madrid,2024-10-29,t,2024-10-29,"Velasco, Llorente and Nadal",japanese,Madrid,small_local,4.30,0.15,card,paid,EUR,66.47,0.00,66.47,CUR-0114,5.50,60,2025-11-04 20:38:00,2025-11-04 21:49:00,delivered,71,9.97,56.50,t,f,f,t,f,f,f,f,f
ORD-002955,USR-1019,RES-0064,PAY-002955,DEL-002955,2025-03-27 10:53:00,2025-03-27,2025,3,delivered,,Susana Jaén Portero,josefa.borrego@example.com,Madrid,2024-03-27,f,,"Mateo, Rueda and Nuñez",italian,Madrid,premium,4.80,0.25,card,paid,EUR,16.98,3.99,20.97,CUR-0022,9.10,84,2025-03-27 11:09:00,2025-03-27 12:35:00,delivered,86,4.25,12.74,t,f,f,t,f,f,f,f,f
ORD-002956,USR-0167,RES-0029,PAY-002956,DEL-002956,2025-06-25 13:35:00,2025-06-25,2025,6,delivered,,Marcio Cardona Torres,javiera.huertas@example.com,Madrid,2024-06-22,f,,Alcázar-Prats,mexican,Madrid,premium,4.60,0.25,apple_pay,paid,EUR,30.31,3.99,34.30,CUR-0245,8.80,67,2025-06-25 13:52:00,2025-06-25 15:37:00,delivered,105,7.58,22.73,t,f,f,t,f,f,f,f,f
ORD-002957,USR-0624,RES-0006,PAY-002957,DEL-002957,2025-07-14 14:03:00,2025-07-14,2025,7,delivered,,Otilia Ródenas Gargallo,rosalina.duque@example.com,Valencia,2024-09-30,f,,"Olivera, Romero and Guzmán",japanese,Valencia,small_local,4.90,0.15,apple_pay,paid,EUR,43.63,3.99,47.62,CUR-0204,1.90,29,2025-07-14 14:21:00,2025-07-14 14:51:00,delivered,30,6.54,37.09,t,f,f,t,f,f,f,f,f
ORD-002958,USR-1277,RES-0060,PAY-002958,DEL-002958,2025-12-02 22:24:00,2025-12-02,2025,12,delivered,,Galo Tristán Albero Guzmán,joaquina.franch@example.com,Madrid,2025-10-31,t,2025-10-31,"Lorenzo, Ocaña and Pelayo",valencian,Madrid,small_local,4.50,0.15,paypal,paid,EUR,43.37,0.00,43.37,CUR-0212,0.90,24,2025-12-02 22:36:00,2025-12-02 23:03:00,delivered,27,6.51,36.86,t,f,f,t,f,f,f,f,f
ORD-002959,USR-0750,RES-0018,PAY-002959,DEL-002959,2025-12-27 15:37:00,2025-12-27,2025,12,delivered,,Blas Rios Gonzalo,ceferino.ochoa@example.com,Madrid,2025-12-22,f,,"Leon, Lillo and Naranjo",spanish,Madrid,premium,4.00,0.25,card,paid,EUR,64.61,3.99,68.60,CUR-0044,3.40,51,2025-12-27 15:53:00,2025-12-27 16:48:00,delivered,55,16.15,48.46,t,f,f,t,f,f,f,f,f
ORD-002960,USR-1434,RES-0072,PAY-002960,DEL-002960,2024-11-25 14:02:00,2024-11-25,2024,11,delivered,,Fito Parejo,danilo.montalbán@example.com,Barcelona,2024-10-16,t,2024-10-16,Manzanares Ltd,mexican,Barcelona,small_local,4.00,0.15,google_pay,paid,EUR,45.67,0.00,45.67,CUR-0040,1.10,29,,,delivered,26,6.85,38.82,t,f,f,f,f,f,f,f,f
ORD-002961,USR-0943,RES-0066,PAY-002961,DEL-002961,2025-10-03 23:44:00,2025-10-03,2025,10,delivered,,León Amaya,angélica.mariscal@example.com,Barcelona,2025-06-08,f,,Catalán Group,mediterranean,Barcelona,medium,4.40,0.20,google_pay,paid,EUR,14.90,3.99,18.89,CUR-0247,5.90,50,2025-10-03 23:59:00,2025-10-04 00:46:00,delivered,259,2.98,11.92,t,f,f,t,f,f,t,t,t
ORD-002962,USR-0439,RES-0018,PAY-002962,DEL-002962,2025-11-03 12:52:00,2025-11-03,2025,11,delivered,,Visitación del Arana,tecla.baquero@example.com,Madrid,2025-06-09,f,,"Leon, Lillo and Naranjo",spanish,Madrid,premium,4.00,0.25,paypal,paid,EUR,28.96,3.99,32.95,CUR-0064,7.40,55,2025-11-03 13:09:00,2025-11-03 14:09:00,delivered,60,7.24,21.72,t,f,f,t,f,f,f,f,f
ORD-002963,USR-1025,RES-0084,PAY-002963,DEL-002963,2025-12-31 09:01:00,2025-12-31,2025,12,delivered,,Eloísa de Pol,cruz.zaragoza@example.com,Barcelona,2025-12-11,f,,"Burgos, Ortuño and Cobos",spanish,Barcelona,small_local,4.40,0.15,card,paid,EUR,31.50,3.99,35.49,CUR-0130,5.50,53,2025-12-31 09:13:00,2025-12-31 10:18:00,delivered,65,4.73,26.78,t,f,f,t,f,f,f,f,f
